date,PRUID,CDUID,SACTYPE,is_rural,conn_type,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms,tests,DA_POP,imputed
2019-10-01,24,2427,4,True,mobile,32.01933333333333,12.952333333333334,27.33333333333333,3,1325.0,False
2019-10-01,24,2427,5,False,fixed,47.06143661971831,33.442840375586854,13.732394366197184,213,16145.0,False
2019-10-01,24,2427,5,False,mobile,37.20966666666666,15.494,38.66666666666666,3,1450.0,False
2019-10-01,24,2427,5,True,fixed,42.69591079812208,20.94798591549296,18.899061032863848,426,56140.0,False
2019-10-01,24,2427,5,True,mobile,40.40714285714285,9.56642857142857,26.714285714285715,7,3685.0,False
2019-10-01,24,2428,5,False,fixed,51.69927044025157,36.742974842767296,13.459119496855346,159,10550.0,False
2019-10-01,24,2428,5,False,mobile,12.51125,6.588749999999999,39.25,4,1950.0,False
2019-10-01,24,2428,5,True,fixed,34.14440887850467,22.34408411214953,27.039719626168225,428,64505.0,False
2019-10-01,24,2428,5,True,mobile,12.679333333333334,3.889285714285714,43.76190476190476,21,7630.0,False
2019-10-01,24,2429,3,False,fixed,102.08186088939566,77.88413568985177,17.496009122006843,877,95295.0,False
2019-10-01,24,2429,3,False,mobile,63.0433725490196,9.98686274509804,31.47058823529412,51,23065.0,False
2019-10-01,24,2429,3,True,fixed,117.26421754385966,103.36415087719296,11.217543859649124,285,54205.0,False
2019-10-01,24,2429,3,True,mobile,90.5102,19.45,22.8,5,5080.0,False
2019-10-01,24,2429,4,False,fixed,106.12045945945944,96.90429729729728,12.756756756756756,37,4240.0,False
2019-10-01,24,2429,4,True,fixed,80.3001096491228,51.16800877192983,29.517543859649123,228,42605.0,False
2019-10-01,24,2429,4,True,mobile,50.92,17.694,42.0,3,1990.0,False
2019-10-01,24,2429,5,False,fixed,88.20307555555556,85.46918222222222,13.764444444444443,225,10665.0,False
2019-10-01,24,2429,5,False,mobile,53.66483333333333,11.542333333333334,25.5,6,2455.0,False
2019-10-01,24,2429,5,True,fixed,50.89925154639176,36.267136082474224,20.432989690721648,485,58165.0,False
2019-10-01,24,2429,5,True,mobile,69.6199090909091,7.555454545454544,36.72727272727273,11,3995.0,False
2019-10-01,24,2429,7,True,fixed,198.68293333333327,224.6028,12.933333333333334,15,285.0,False
2019-10-01,24,2430,4,True,fixed,17.711024096385543,3.897638554216868,33.734939759036145,83,13060.0,False
2019-10-01,24,2430,4,True,mobile,104.355,14.422,19.0,2,445.0,False
2019-10-01,24,2430,5,True,fixed,36.812166666666656,24.529606382978724,115.43617021276596,282,41685.0,False
2019-10-01,24,2430,5,True,mobile,6.501111111111112,1.3102222222222222,71.44444444444444,9,3445.0,False
2019-10-01,24,2430,6,False,fixed,32.49190340909092,13.958017045454548,24.01136363636364,176,16495.0,False
2019-10-01,24,2430,6,False,mobile,62.279875,11.018249999999998,38.25,8,4310.0,False
2019-10-01,24,2430,6,True,fixed,17.189962145110414,5.7408769716088335,32.397476340694006,317,55050.0,False
2019-10-01,24,2430,6,True,mobile,24.7514,3.3824000000000005,40.2,5,1925.0,False
2019-10-01,24,2430,7,True,fixed,17.236333333333334,3.4035,19.0,6,2085.0,False
2019-10-01,24,2431,3,False,fixed,88.60819868995635,52.58824126637554,13.49235807860262,916,43460.0,False
2019-10-01,24,2431,3,False,mobile,53.14327586206896,10.887862068965516,48.82758620689656,29,10910.0,False
2019-10-01,24,2431,3,True,fixed,29.74386476868328,10.62382325029656,42.62514827995255,843,73895.0,False
2019-10-01,24,2431,3,True,mobile,23.82838461538461,5.392307692307692,40.23076923076923,13,4520.0,False
2019-10-01,24,2431,4,False,fixed,47.860663157894734,17.226947368421058,12.821052631578947,95,6510.0,False
2019-10-01,24,2431,4,False,mobile,90.62850000000002,17.363333333333333,28.5,12,1910.0,False
2019-10-01,24,2431,4,True,fixed,22.24547293814433,10.925175257731958,75.7590206185567,776,76460.0,False
2019-10-01,24,2431,4,True,mobile,15.84605555555556,3.4531111111111112,35.5,18,5035.0,False
2019-10-01,24,2431,5,True,fixed,14.197303030303033,3.6918484848484847,31.984848484848484,132,23005.0,False
2019-10-01,24,2431,5,True,mobile,8.068,2.4244,28.2,5,2010.0,False
2019-10-01,24,2432,4,True,fixed,17.33440217391304,6.271141304347827,99.41304347826087,92,11770.0,False
2019-10-01,24,2432,4,True,mobile,50.426666666666655,12.609333333333334,26.666666666666668,3,1365.0,False
2019-10-01,24,2432,5,False,fixed,55.525218670076725,15.674517902813298,16.40537084398977,782,21160.0,False
2019-10-01,24,2432,5,False,mobile,64.65727272727273,9.574,29.90909090909091,11,4540.0,False
2019-10-01,24,2432,5,True,fixed,27.610643044619422,8.294211286089238,34.76640419947507,762,98985.0,False
2019-10-01,24,2432,5,True,mobile,46.966583333333325,9.059166666666664,27.83333333333333,12,4645.0,False
2019-10-01,24,2433,1,True,fixed,74.32673239436619,48.83239436619719,13.366197183098592,71,16600.0,False
2019-10-01,24,2433,4,False,fixed,87.17948474576272,69.64989830508475,14.142372881355932,295,22650.0,False
2019-10-01,24,2433,4,False,mobile,110.426,25.9095,23.0,2,2365.0,False
2019-10-01,24,2433,4,True,fixed,75.69748837209302,59.89438759689922,31.635658914728683,516,83610.0,False
2019-10-01,24,2433,4,True,mobile,71.31830434782609,12.087478260869569,30.0,23,13100.0,False
2019-10-01,24,2433,5,False,fixed,55.59593043478261,22.18232173913044,18.495652173913044,115,9025.0,False
2019-10-01,24,2433,5,False,mobile,84.66816666666666,16.691666666666666,49.0,6,3150.0,False
2019-10-01,24,2433,5,True,fixed,68.37382400000001,37.213136000000006,69.21866666666666,375,46030.0,False
2019-10-01,24,2433,5,True,mobile,62.257823529411766,13.106117647058824,37.11764705882353,17,6525.0,False
2019-10-01,24,2434,1,False,fixed,98.0819075630252,76.67910084033613,17.26890756302521,119,13955.0,False
2019-10-01,24,2434,1,True,fixed,70.01728070175437,52.08150877192982,12.385964912280702,114,21610.0,False
2019-10-01,24,2434,1,True,mobile,1.613,0.447,27.0,1,540.0,False
2019-10-01,24,2434,4,False,fixed,105.41701446051168,75.44785650723024,13.301446051167964,899,62795.0,False
2019-10-01,24,2434,4,False,mobile,78.48907407407405,14.065407407407408,28.03703703703704,27,17280.0,False
2019-10-01,24,2434,4,True,fixed,106.65922492836675,93.72066332378223,24.22492836676217,698,116745.0,False
2019-10-01,24,2434,4,True,mobile,60.53193181818183,14.391636363636364,28.931818181818183,44,12735.0,False
2019-10-01,24,2434,5,False,fixed,128.0789254658385,107.33105590062114,10.695652173913045,161,11720.0,False
2019-10-01,24,2434,5,False,mobile,76.25845454545455,17.986363636363638,21.90909090909091,11,3250.0,False
2019-10-01,24,2434,5,True,fixed,95.09924850894632,87.31425447316104,24.214711729622262,503,65715.0,False
2019-10-01,24,2434,5,True,mobile,54.63399999999999,12.31675,37.16666666666666,12,6225.0,False
2019-10-01,24,2434,6,True,fixed,53.44250602409639,48.207578313253,14.144578313253012,83,10260.0,False
2019-10-01,24,2434,6,True,mobile,11.933666666666667,3.245,70.33333333333333,6,980.0,False
2019-10-01,24,2435,4,True,fixed,40.59547706422018,26.288045871559632,107.24770642201835,218,23540.0,False
2019-10-01,24,2435,4,True,mobile,9.249,3.2548000000000004,35.0,5,1410.0,False
2019-10-01,24,2435,5,False,fixed,96.57129142857144,74.20494857142857,20.262857142857143,175,5915.0,False
2019-10-01,24,2435,5,False,mobile,203.9702,35.6482,25.933333333333334,15,2350.0,False
2019-10-01,24,2435,5,True,fixed,173.59011589403974,154.9202748344371,13.62251655629139,302,47525.0,False
2019-10-01,24,2435,5,True,mobile,74.76766666666667,7.002133333333333,33.2,15,3550.0,False
2019-10-01,24,2435,6,True,fixed,139.1775,110.53063181818185,51.61818181818182,220,17225.0,False
2019-10-01,24,2435,6,True,mobile,68.354,4.129,24.0,1,325.0,False
2019-10-01,24,2435,7,True,fixed,23.6322,22.3848,533.6,5,0.0,False
2019-10-01,24,2436,3,False,fixed,110.86195541706618,90.62480488974111,8.790508149568552,2086,79635.0,False
2019-10-01,24,2436,3,False,mobile,71.5452162162162,11.51712162162162,34.82432432432432,74,22605.0,False
2019-10-01,24,2436,3,True,fixed,85.40238541666665,76.62141815476191,12.47470238095238,672,133155.0,False
2019-10-01,24,2436,3,True,mobile,44.5975,10.0482,59.53333333333333,30,13365.0,False
2019-10-01,24,2437,1,False,fixed,110.88529673488158,81.57082306277304,10.70154058404231,8698,344370.0,False
2019-10-01,24,2437,1,False,mobile,92.10132881355932,16.05730847457627,27.60338983050848,295,100160.0,False
2019-10-01,24,2437,1,True,fixed,99.10433734939758,64.39207379518072,19.21686746987952,1328,221355.0,False
2019-10-01,24,2437,1,True,mobile,73.10560869565218,17.027,35.69565217391305,46,31035.0,False
2019-10-01,24,2437,4,False,fixed,103.2698695652174,80.49726086956521,8.695652173913043,46,3600.0,False
2019-10-01,24,2437,4,False,mobile,13.736,7.311,23.0,1,525.0,False
2019-10-01,24,2437,4,True,fixed,99.25497846889952,79.07077511961722,21.992822966507177,418,54230.0,False
2019-10-01,24,2437,4,True,mobile,15.08788235294118,3.895,39.1764705882353,17,8955.0,False
2019-10-01,24,2437,5,True,fixed,120.55283720930233,102.64794186046514,17.550387596899224,258,27320.0,False
2019-10-01,24,2437,5,True,mobile,28.42653333333333,4.532266666666668,37.4,15,5515.0,False
2019-10-01,24,2438,1,False,fixed,49.069444915254245,9.454495762711865,13.360169491525424,236,7915.0,False
2019-10-01,24,2438,1,False,mobile,70.96499999999999,33.52733333333333,24.33333333333333,9,700.0,False
2019-10-01,24,2438,1,True,fixed,42.23987640449439,9.355116573033708,36.31741573033708,712,85645.0,False
2019-10-01,24,2438,1,True,mobile,65.85224137931034,19.186103448275865,27.89655172413793,29,10090.0,False
2019-10-01,24,2438,4,True,fixed,40.498,8.763,4.666666666666667,12,2120.0,False
2019-10-01,24,2438,4,True,mobile,5.348,2.566,43.0,1,530.0,False
2019-10-01,24,2438,5,True,fixed,41.40942950819672,12.2513868852459,14.881967213114754,305,38635.0,False
2019-10-01,24,2438,5,True,mobile,8.253400000000001,5.5827,40.8,10,2085.0,False
2019-10-01,24,2439,3,False,fixed,103.78325486317176,38.42445433564128,15.760962743158588,3033,142245.0,False
2019-10-01,24,2439,3,False,mobile,88.25934567901234,15.869617283950612,31.34567901234568,81,41460.0,False
2019-10-01,24,2439,3,True,fixed,57.580723446893785,22.25734468937876,20.529058116232463,499,48760.0,False
2019-10-01,24,2439,3,True,mobile,25.69478947368421,8.748157894736842,43.526315789473685,19,5830.0,False
2019-10-01,24,2439,4,False,fixed,31.844195876288666,8.053515463917527,10.54639175257732,97,7005.0,False
2019-10-01,24,2439,4,False,mobile,60.593,23.112,24.5,2,1100.0,False
2019-10-01,24,2439,4,True,fixed,26.89459113300493,8.47544827586207,34.26970443349754,812,108465.0,False
2019-10-01,24,2439,4,True,mobile,27.53889285714286,3.2783214285714286,87.07142857142857,28,10590.0,False
2019-10-01,24,2439,5,False,fixed,54.11219531249999,26.6666953125,9.9765625,128,9240.0,False
2019-10-01,24,2439,5,False,mobile,13.90775,4.8955,30.5,4,2025.0,False
2019-10-01,24,2439,5,True,fixed,22.33947641509434,7.982556603773585,77.27122641509433,424,33375.0,False
2019-10-01,24,2439,5,True,mobile,28.26348000000001,10.38968,30.12,25,6035.0,False
2019-10-01,24,2440,4,True,fixed,14.884813953488372,10.966720930232556,13.767441860465116,43,4200.0,False
2019-10-01,24,2440,5,False,fixed,40.73917505995204,8.059004796163068,23.501199040767386,417,12820.0,False
2019-10-01,24,2440,5,False,mobile,46.5024,6.4039,29.9,10,4880.0,False
2019-10-01,24,2440,5,True,fixed,24.617774580335723,6.228218225419664,60.44604316546763,417,43160.0,False
2019-10-01,24,2440,5,True,mobile,12.421320000000003,4.460240000000001,49.48,25,6540.0,False
2019-10-01,24,2441,1,True,fixed,109.56355714285714,36.43952142857143,64.49285714285715,140,36995.0,False
2019-10-01,24,2441,1,True,mobile,106.264,17.1186,21.8,5,2745.0,False
2019-10-01,24,2441,4,False,fixed,66.08256395348837,34.45906976744186,15.023255813953488,172,9220.0,False
2019-10-01,24,2441,4,False,mobile,61.27109090909091,5.064000000000001,31.90909090909091,11,2900.0,False
2019-10-01,24,2441,4,True,fixed,35.79862694300518,16.085002590673575,114.16580310880828,386,57165.0,False
2019-10-01,24,2441,4,True,mobile,32.66629032258065,4.1531935483870965,33.774193548387096,31,6845.0,False
2019-10-01,24,2441,5,True,fixed,12.158607773851587,3.010901060070672,112.40989399293288,283,33755.0,False
2019-10-01,24,2441,5,True,mobile,31.111,5.889714285714286,24.571428571428573,7,3325.0,False
2019-10-01,24,2442,1,True,fixed,65.34385407066053,18.45935637480799,27.047619047619047,651,104000.0,False
2019-10-01,24,2442,1,True,mobile,49.845,8.68421052631579,31.157894736842103,19,8150.0,False
2019-10-01,24,2442,4,False,fixed,38.03304568527919,10.124065989847717,21.639593908629443,197,10585.0,False
2019-10-01,24,2442,4,False,mobile,46.19400000000001,3.5540000000000003,79.33333333333333,3,1595.0,False
2019-10-01,24,2442,4,True,fixed,32.81051898734177,14.052898734177216,75.82911392405063,316,40400.0,False
2019-10-01,24,2442,4,True,mobile,14.07275,1.9263333333333337,47.25,12,2790.0,False
2019-10-01,24,2442,5,False,fixed,35.96664191419142,11.790544554455446,28.125412541254125,606,15485.0,False
2019-10-01,24,2442,5,False,mobile,16.316,11.104,30.0,7,2935.0,False
2019-10-01,24,2442,5,True,fixed,25.739676691729315,9.141274436090224,63.60526315789474,266,53555.0,False
2019-10-01,24,2442,5,True,mobile,36.5589,12.727,26.266666666666666,30,5845.0,False
2019-10-01,24,2443,1,False,fixed,96.65733014993792,49.46649107057587,13.948046986916244,10471,401235.0,False
2019-10-01,24,2443,1,False,mobile,78.72926388888888,15.508399305555557,28.86458333333333,288,120145.0,False
2019-10-01,24,2443,1,True,fixed,90.54008659793816,51.00450790378007,14.200687285223369,1455,271885.0,False
2019-10-01,24,2443,1,True,mobile,45.08422916666667,10.604375,25.0,48,19820.0,False
2019-10-01,24,2444,1,True,fixed,75.48591457286433,39.59634170854272,19.452261306532662,199,28205.0,False
2019-10-01,24,2444,1,True,mobile,18.347,1.9728,70.6,5,2530.0,False
2019-10-01,24,2444,4,True,fixed,18.65285714285714,6.131857142857142,209.1428571428572,7,2610.0,False
2019-10-01,24,2444,5,False,fixed,76.51829714285714,29.02595142857143,17.388571428571428,350,17475.0,False
2019-10-01,24,2444,5,False,mobile,92.67190909090908,14.102909090909092,25.727272727272727,11,3425.0,False
2019-10-01,24,2444,5,True,fixed,26.396173295454545,10.548176136363638,126.2159090909091,352,37095.0,False
2019-10-01,24,2444,5,True,mobile,38.47021052631579,4.537736842105264,28.894736842105264,19,3265.0,False
2019-10-01,24,2444,6,True,fixed,11.98475,3.74725,23.916666666666668,12,2680.0,False
2019-10-01,24,2444,6,True,mobile,1.073,0.003,68.0,1,670.0,False
2019-10-01,24,2444,7,True,fixed,9.049,1.3714285714285714,37.71428571428572,7,285.0,False
2019-10-01,24,2445,1,False,fixed,109.25487162162165,73.25842702702703,11.16418918918919,1480,63385.0,False
2019-10-01,24,2445,1,False,mobile,18.83436363636364,5.411545454545455,27.59090909090909,22,6990.0,False
2019-10-01,24,2445,1,True,fixed,80.25359024012393,61.99658094500388,31.53137103020914,1291,257270.0,False
2019-10-01,24,2445,1,True,mobile,43.50934782608696,10.39073913043478,33.82608695652174,23,18215.0,False
2019-10-01,24,2445,4,True,fixed,35.95899541634836,22.80938961038961,75.646294881589,1309,210235.0,False
2019-10-01,24,2445,4,True,mobile,32.90021875,4.75390625,73.0,32,14835.0,False
2019-10-01,24,2445,5,False,fixed,67.27230303030302,13.931818181818182,17.09090909090909,33,6705.0,False
2019-10-01,24,2445,5,False,mobile,6.463,2.978,61.0,2,1215.0,False
2019-10-01,24,2445,5,True,fixed,18.41471134020619,5.397350515463917,95.3917525773196,194,43955.0,False
2019-10-01,24,2445,5,True,mobile,14.08125,3.559375,44.708333333333336,48,6550.0,False
2019-10-01,24,2445,7,True,fixed,24.1825,5.5635,11.75,4,0.0,False
2019-10-01,24,2446,2,False,fixed,93.22666876310272,44.102006289308186,12.846960167714885,477,29540.0,False
2019-10-01,24,2446,2,False,mobile,7.9,1.547,48.0,1,665.0,False
2019-10-01,24,2446,2,True,fixed,91.41805470737916,40.61258269720102,18.213740458015263,786,140940.0,False
2019-10-01,24,2446,2,True,mobile,59.8378,15.6612,31.666666666666668,15,14450.0,False
2019-10-01,24,2446,3,False,fixed,102.87620361990952,63.10461990950226,14.351432880844646,663,39485.0,False
2019-10-01,24,2446,3,False,mobile,83.03273913043478,13.577130434782609,26.26086956521739,23,9600.0,False
2019-10-01,24,2446,3,True,fixed,103.13809659090909,56.74095454545454,14.096590909090908,176,16265.0,False
2019-10-01,24,2446,3,True,mobile,34.8305,6.21,29.5,2,1315.0,False
2019-10-01,24,2446,4,False,fixed,111.21134554973824,32.93610471204189,16.494764397905758,382,15665.0,False
2019-10-01,24,2446,4,False,mobile,61.95149999999999,6.6323333333333325,22.666666666666668,6,3055.0,False
2019-10-01,24,2446,4,True,fixed,31.32248898305085,15.218662146892656,65.98305084745763,3540,290385.0,False
2019-10-01,24,2446,4,True,mobile,28.79529166666667,3.675541666666667,43.35416666666666,48,20695.0,False
2019-10-01,24,2446,5,False,fixed,19.83453571428572,6.172916666666667,60.85714285714285,84,6575.0,False
2019-10-01,24,2446,5,False,mobile,90.3055,21.6155,22.666666666666668,6,2070.0,False
2019-10-01,24,2446,5,True,fixed,19.12151419031719,4.244312186978298,93.6627712854758,599,44245.0,False
2019-10-01,24,2446,5,True,mobile,44.06290625,12.919093749999998,34.0,32,8065.0,False
2019-10-01,24,2447,2,False,fixed,113.46468062960142,64.31149631886265,12.123127697385122,3939,164295.0,False
2019-10-01,24,2447,2,False,mobile,62.74469902912621,14.072417475728152,29.135922330097088,103,34525.0,False
2019-10-01,24,2447,2,True,fixed,84.73651808634774,44.86627537922988,16.91015169194866,857,99260.0,False
2019-10-01,24,2447,2,True,mobile,87.4090625,13.7285,23.1875,16,6395.0,False
2019-10-01,24,2447,4,False,fixed,132.58620689655172,74.22820689655173,10.93103448275862,29,5785.0,False
2019-10-01,24,2447,4,False,mobile,57.025,1.279,26.0,1,440.0,False
2019-10-01,24,2447,4,True,fixed,94.21769912790695,31.778069767441863,16.84011627906977,688,106645.0,False
2019-10-01,24,2447,4,True,mobile,28.191166666666664,4.284222222222223,44.94444444444444,18,7230.0,False
2019-10-01,24,2447,5,False,fixed,81.50994174757281,22.338009708737868,15.41747572815534,103,9790.0,False
2019-10-01,24,2447,5,False,mobile,90.42900000000002,20.430333333333333,24.33333333333333,3,1520.0,False
2019-10-01,24,2447,5,True,fixed,114.73226666666666,45.98196666666666,13.65,120,12340.0,False
2019-10-01,24,2447,5,True,mobile,91.088375,14.3295,26.125,8,3825.0,False
2019-10-01,24,2448,4,True,fixed,22.969166666666663,6.346,4.25,24,8760.0,False
2019-10-01,24,2448,4,True,mobile,2.4326666666666665,0.7333333333333334,53.0,3,2190.0,False
2019-10-01,24,2448,5,False,fixed,78.73012643678162,34.2467011494253,12.298850574712644,261,12320.0,False
2019-10-01,24,2448,5,False,mobile,93.99933333333333,10.733222222222222,24.77777777777778,9,2795.0,False
2019-10-01,24,2448,5,True,fixed,94.24908076923076,66.57646730769231,11.792307692307691,520,53040.0,False
2019-10-01,24,2448,5,True,mobile,13.882,3.822307692307692,55.96153846153846,26,4390.0,False
2019-10-01,24,2448,6,True,fixed,36.44828571428572,13.768999999999997,4.0,7,1300.0,False
2019-10-01,24,2449,2,False,fixed,93.64422480464836,70.8,10.172109797635745,4991,231145.0,False
2019-10-01,24,2449,2,False,mobile,75.74352317880795,17.48864238410596,33.794701986754966,151,69500.0,False
2019-10-01,24,2449,2,True,fixed,56.406992961287074,36.97471845148316,42.70889894419306,1989,214335.0,False
2019-10-01,24,2449,2,True,mobile,37.38473846153847,7.181661538461537,49.56923076923077,65,23435.0,False
2019-10-01,24,2449,4,True,fixed,17.084268324607326,12.48871989528796,58.68062827225131,764,42530.0,False
2019-10-01,24,2449,4,True,mobile,39.14483333333333,15.133583333333334,23.166666666666668,12,4670.0,False
2019-10-01,24,2449,5,True,fixed,9.36494117647059,1.177911764705882,37.26470588235294,34,5280.0,False
2019-10-01,24,2450,4,False,fixed,40.398480000000006,7.969539999999999,31.54,50,2510.0,False
2019-10-01,24,2450,4,False,mobile,100.611,3.614,25.0,1,430.0,False
2019-10-01,24,2450,4,True,fixed,22.76352302631579,6.731503289473685,36.03947368421053,304,33445.0,False
2019-10-01,24,2450,4,True,mobile,42.498,6.058333333333334,32.666666666666664,3,1045.0,False
2019-10-01,24,2450,5,False,fixed,45.50724716981133,22.406450943396223,9.671698113207547,530,23275.0,False
2019-10-01,24,2450,5,False,mobile,49.149538461538455,8.085923076923079,31.615384615384617,13,5070.0,False
2019-10-01,24,2450,5,True,fixed,28.91027736450584,8.756993623804464,36.215727948990434,941,84325.0,False
2019-10-01,24,2450,5,True,mobile,27.376541666666668,7.604708333333334,33.0,24,7455.0,False
2019-10-01,24,2451,1,False,fixed,44.15773626373627,9.570307692307692,17.47252747252747,91,2835.0,False
2019-10-01,24,2451,1,True,fixed,29.824019230769235,23.02186538461539,24.82692307692308,52,12035.0,False
2019-10-01,24,2451,1,True,mobile,65.62011111111111,17.769111111111112,25.77777777777778,9,4505.0,False
2019-10-01,24,2451,3,False,fixed,118.11911111111112,103.18744444444444,7.444444444444445,18,2340.0,False
2019-10-01,24,2451,3,True,fixed,90.45797368421051,65.6126403508772,9.307017543859647,114,28895.0,False
2019-10-01,24,2451,3,True,mobile,34.744600000000005,2.528,40.0,5,3410.0,False
2019-10-01,24,2451,4,True,fixed,58.35537595419847,35.96659160305343,92.61068702290076,524,86710.0,False
2019-10-01,24,2451,4,True,mobile,21.40808163265305,3.0697142857142863,43.53061224489796,49,10605.0,False
2019-10-01,24,2451,5,False,fixed,91.67620521172636,33.06348859934853,12.732899022801304,307,18845.0,False
2019-10-01,24,2451,5,False,mobile,67.57382608695652,20.72052173913044,23.91304347826087,23,5495.0,False
2019-10-01,24,2451,5,True,fixed,56.63836588541667,23.407032552083336,67.66796875,768,116900.0,False
2019-10-01,24,2451,5,True,mobile,19.95917441860465,5.607290697674419,45.23255813953488,86,18095.0,False
2019-10-01,24,2452,1,False,fixed,126.42936444444445,76.23378222222222,9.355555555555556,450,33145.0,False
2019-10-01,24,2452,1,False,mobile,147.7614,25.3226,23.8,10,7335.0,False
2019-10-01,24,2452,1,True,fixed,153.84175840336135,146.81545798319326,7.239495798319328,476,38970.0,False
2019-10-01,24,2452,1,True,mobile,87.80053333333332,21.53253333333333,27.73333333333333,15,9055.0,False
2019-10-01,24,2452,4,False,fixed,31.46910270270269,19.01923783783784,29.03243243243244,185,12640.0,False
2019-10-01,24,2452,4,False,mobile,114.93485714285714,35.550428571428576,21.571428571428573,7,3715.0,False
2019-10-01,24,2452,4,True,fixed,40.596018817204296,19.13373924731183,46.986559139784944,372,45310.0,False
2019-10-01,24,2452,4,True,mobile,60.08800000000001,9.955172413793104,36.793103448275865,29,6035.0,False
2019-10-01,24,2452,5,False,fixed,36.43298974358975,28.235212820512817,22.94102564102564,390,17305.0,False
2019-10-01,24,2452,5,False,mobile,74.99013333333333,17.0964,24.266666666666666,15,4190.0,False
2019-10-01,24,2452,5,True,fixed,13.900027027027026,3.813418918918919,139.34594594594594,740,94970.0,False
2019-10-01,24,2452,5,True,mobile,38.782407407407405,7.699296296296297,67.29629629629629,27,9050.0,False
2019-10-01,24,2453,3,False,fixed,118.06260391425909,68.23184436160298,10.932898415657036,2146,108970.0,False
2019-10-01,24,2453,3,False,mobile,63.441328125,13.62884375,25.8125,64,25940.0,False
2019-10-01,24,2453,3,True,fixed,89.70357547169812,43.105462264150944,12.971698113207546,424,46640.0,False
2019-10-01,24,2453,3,True,mobile,18.7649,4.8063,161.5,10,2945.0,False
2019-10-01,24,2453,4,True,fixed,73.70641442953021,20.20846644295301,25.315436241610737,596,66635.0,False
2019-10-01,24,2453,4,True,mobile,67.17895833333333,12.15595833333333,21.08333333333333,24,8645.0,False
2019-10-01,24,2453,5,True,fixed,20.77725,3.5032499999999995,34.75,4,1840.0,False
2019-10-01,24,2454,3,False,fixed,77.00151795284032,69.58241184351554,11.57475884244373,3732,79570.0,False
2019-10-01,24,2454,3,False,mobile,112.16094565217392,17.737445652173914,23.93478260869565,92,24985.0,False
2019-10-01,24,2454,3,True,fixed,61.173231649189695,52.04034413727359,16.95900857959962,1049,119285.0,False
2019-10-01,24,2454,3,True,mobile,57.79812765957446,9.213808510638298,25.42553191489361,47,13630.0,False
2019-10-01,24,2454,4,False,fixed,55.00241688654353,25.81403166226913,10.699208443271768,379,19260.0,False
2019-10-01,24,2454,4,False,mobile,73.05375000000001,7.985250000000001,67.0,4,2610.0,False
2019-10-01,24,2454,4,True,fixed,41.10862400578453,27.098337671728125,43.53434562545192,1383,145560.0,False
2019-10-01,24,2454,4,True,mobile,32.499978723404254,5.790659574468085,49.191489361702125,47,16510.0,False
2019-10-01,24,2455,1,False,fixed,111.51940277777776,60.735506944444445,13.979166666666666,288,17460.0,False
2019-10-01,24,2455,1,False,mobile,180.6425,27.34425,21.0,4,2465.0,False
2019-10-01,24,2455,1,True,fixed,107.3309221556886,59.2197874251497,22.856287425149706,334,48635.0,False
2019-10-01,24,2455,1,True,mobile,50.4,2.726,23.0,2,535.0,False
2019-10-01,24,2455,2,True,fixed,70.96114953271027,23.30214953271029,25.01869158878505,107,22790.0,False
2019-10-01,24,2455,2,True,mobile,4.207,1.642,26.0,2,570.0,False
2019-10-01,24,2455,4,False,fixed,110.8482207293666,50.84764107485604,10.877159309021112,521,36065.0,False
2019-10-01,24,2455,4,False,mobile,73.71103333333333,12.234533333333337,34.233333333333334,30,16365.0,False
2019-10-01,24,2455,4,True,fixed,87.57535849056603,47.702958833619206,17.69468267581475,583,77340.0,False
2019-10-01,24,2455,4,True,mobile,42.98110256410256,14.674435897435895,27.307692307692307,39,13545.0,False
2019-10-01,24,2456,1,False,fixed,121.2690283499898,65.15084723638587,11.949418723230677,4903,172985.0,False
2019-10-01,24,2456,1,False,mobile,87.54421212121213,17.452478787878785,25.624242424242425,165,53760.0,False
2019-10-01,24,2456,1,True,fixed,123.0618180039139,59.83930528375734,12.551859099804306,1022,88915.0,False
2019-10-01,24,2456,1,True,mobile,51.59321739130435,9.747347826086957,25.47826086956522,23,8880.0,False
2019-10-01,24,2456,4,False,fixed,72.31775555555556,36.495,17.08888888888889,90,6085.0,False
2019-10-01,24,2456,4,False,mobile,157.309,33.852,17.0,1,595.0,False
2019-10-01,24,2456,4,True,fixed,70.0601052631579,30.175120701754384,23.02526315789473,1425,182625.0,False
2019-10-01,24,2456,4,True,mobile,38.591962264150936,11.352660377358491,25.471698113207548,53,14355.0,False
2019-10-01,24,2457,1,False,fixed,111.1887569858297,55.6060452920143,10.833929280889947,7551,444955.0,False
2019-10-01,24,2457,1,False,mobile,79.48830813953491,12.29429651162791,28.16860465116279,172,124280.0,False
2019-10-01,24,2457,1,True,fixed,98.8168238851096,52.46121012849585,12.148904006046862,1323,179600.0,False
2019-10-01,24,2457,1,True,mobile,85.755,15.35167857142857,35.25,28,19685.0,False
2019-10-01,24,2457,4,False,fixed,136.6050597014925,60.67140298507463,10.25373134328358,67,7650.0,False
2019-10-01,24,2457,4,False,mobile,112.0055,12.1745,26.0,2,2640.0,False
2019-10-01,24,2457,4,True,fixed,84.15943462897526,25.92608951707892,21.545347467608952,849,88220.0,False
2019-10-01,24,2457,4,True,mobile,64.55737037037036,7.103037037037035,27.77777777777778,27,8700.0,False
