,date,PRNAME,CDUID,conn_type,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms,tests,DA_POP
1124,2019-04-01,Saskatchewan,4705,fixed,31.220884841363105,21.308822561692132,60.98472385428907,851,82215.0
1125,2019-04-01,Saskatchewan,4705,mobile,24.454944444444443,7.1632592592592585,47.96296296296296,54,17100.0
1126,2019-04-01,Saskatchewan,4706,fixed,31.11694180929095,7.691930073349633,52.85378973105134,2045,381745.0
1127,2019-04-01,Saskatchewan,4706,mobile,29.940924170616114,8.496104265402844,41.53080568720379,211,78530.0
1128,2019-04-01,Saskatchewan,4707,fixed,32.33656995884773,5.697086419753085,48.79320987654321,972,76735.0
1129,2019-04-01,Saskatchewan,4707,mobile,55.27894000000001,11.65248,38.78,50,11460.0
1130,2019-04-01,Saskatchewan,4708,fixed,26.011568037974687,6.23745253164557,52.03006329113924,632,83530.0
1131,2019-04-01,Saskatchewan,4708,mobile,21.533366666666666,7.323766666666667,41.266666666666666,30,6790.0
1132,2019-04-01,Saskatchewan,4709,fixed,16.265506822612085,3.461816764132554,84.00974658869396,513,65705.0
1133,2019-04-01,Saskatchewan,4709,mobile,30.22015384615385,8.279307692307693,54.5,26,6745.0
1134,2019-04-01,Saskatchewan,4710,fixed,12.19594533762058,2.206003215434084,89.45659163987138,311,33660.0
1135,2019-04-01,Saskatchewan,4710,mobile,17.410954545454544,3.9775454545454547,60.90909090909091,22,4935.0
1136,2019-04-01,Saskatchewan,4711,fixed,46.223900752587014,9.470828316086548,38.102069614299154,2126,475340.0
1137,2019-04-01,Saskatchewan,4711,mobile,48.22194285714286,12.407714285714285,34.63809523809524,105,51880.0
1138,2019-04-01,Saskatchewan,4712,fixed,19.687455611390284,2.6453869346733665,63.17085427135678,597,66870.0
1139,2019-04-01,Saskatchewan,4712,mobile,18.029977777777777,4.727666666666667,37.24444444444445,45,15595.0
1140,2019-04-01,Saskatchewan,4713,fixed,10.84883660130719,3.102194444444444,91.32843137254902,612,74935.0
1141,2019-04-01,Saskatchewan,4713,mobile,26.31034375,7.70746875,57.28125,32,6620.0
1142,2019-04-01,Saskatchewan,4714,fixed,15.061148626817449,4.232935379644588,66.17447495961228,619,88340.0
1143,2019-04-01,Saskatchewan,4714,mobile,9.503999999999998,4.362647058823529,73.02941176470588,34,10265.0
1144,2019-04-01,Saskatchewan,4715,fixed,12.416838585209003,2.4097524115755626,65.35176848874598,1555,221550.0
1145,2019-04-01,Saskatchewan,4715,mobile,26.63338636363636,5.89221590909091,40.97727272727273,176,43490.0
1146,2019-04-01,Saskatchewan,4716,fixed,14.163304615384616,3.5129569230769233,133.7876923076923,325,39055.0
1147,2019-04-01,Saskatchewan,4716,mobile,14.161933333333332,3.0071666666666674,71.3,30,8005.0
1148,2019-04-01,Saskatchewan,4717,fixed,11.53846933085502,3.6073029739776956,148.53438661710038,1076,160010.0
1149,2019-04-01,Saskatchewan,4717,mobile,17.36347727272727,5.732507575757574,55.56060606060606,132,22445.0
1150,2019-04-01,Saskatchewan,4718,fixed,8.257236658932715,3.094983758700696,88.24825986078886,431,92105.0
1151,2019-04-01,Saskatchewan,4718,mobile,32.388975609756095,8.765048780487804,59.26829268292683,41,10865.0
1152,2019-04-01,Yukon,6001,fixed,18.690257950530036,2.3554134275618375,69.08833922261483,283,56600.0
1153,2019-04-01,Yukon,6001,mobile,13.0388125,7.788125,208.0625,16,7990.0
1154,2019-07-01,Alberta,4801,fixed,61.83176798378925,7.662803444782168,56.16210739614995,987,197555.0
1155,2019-07-01,Alberta,4801,mobile,35.64119780219781,6.213813186813187,63.75824175824176,91,42310.0
1156,2019-07-01,Alberta,4802,fixed,66.64724481964697,22.198224098234842,28.44627782041443,2606,468990.0
1157,2019-07-01,Alberta,4802,mobile,50.422378151260496,9.022865546218489,53.075630252100844,119,68755.0
1158,2019-07-01,Alberta,4803,fixed,47.04098393316195,16.08441323907455,42.99228791773779,1556,164610.0
1159,2019-07-01,Alberta,4803,mobile,57.920565217391314,9.622032608695653,80.57608695652173,92,25150.0
1160,2019-07-01,Alberta,4804,fixed,35.17396302816902,28.67320246478873,39.26232394366197,568,43155.0
1161,2019-07-01,Alberta,4804,mobile,21.74376315789474,3.7855,97.8157894736842,38,10065.0
1162,2019-07-01,Alberta,4805,fixed,25.38141996111471,7.569213545042126,50.95074530136098,3086,269795.0
1163,2019-07-01,Alberta,4805,mobile,50.5981945945946,15.088459459459461,38.22162162162162,185,51045.0
1164,2019-07-01,Alberta,4806,fixed,72.30608541788672,23.619359324019072,45.48565213753869,11953,2364940.0
1165,2019-07-01,Alberta,4806,mobile,26.62809608056614,5.682778715296679,29.114316820903646,3674,592215.0
1166,2019-07-01,Alberta,4807,fixed,16.085585870889158,4.184751522533496,57.624847746650424,1642,159540.0
1167,2019-07-01,Alberta,4807,mobile,44.791999999999994,9.040680555555555,52.68055555555556,72,25180.0
1168,2019-07-01,Alberta,4808,fixed,29.926696331804916,6.097651521467278,53.48290954564402,4798,535380.0
1169,2019-07-01,Alberta,4808,mobile,57.96756296296296,16.220424691358023,45.57037037037037,405,106720.0
1170,2019-07-01,Alberta,4809,fixed,18.796386483632524,5.3187824709609295,65.06441393875396,947,127180.0
1171,2019-07-01,Alberta,4809,mobile,33.58674757281554,7.142514563106796,40.27669902912621,206,47725.0
1172,2019-07-01,Alberta,4810,fixed,32.30850767207365,7.853957913195967,50.26611135466901,2281,302495.0
1173,2019-07-01,Alberta,4810,mobile,54.685698412698414,8.762047619047621,39.783068783068785,189,52925.0
1174,2019-07-01,Alberta,4811,fixed,50.01365139729185,15.858031331028522,49.703111495246326,13884,2714280.0
1175,2019-07-01,Alberta,4811,mobile,57.01148094170403,12.324080717488789,45.974215246636774,892,624860.0
1176,2019-07-01,Alberta,4812,fixed,27.90061211211211,11.741763263263262,68.29529529529529,1998,320310.0
1177,2019-07-01,Alberta,4812,mobile,47.03840764331209,9.3086050955414,49.49044585987261,157,58040.0
1178,2019-07-01,Alberta,4813,fixed,15.876752736638764,4.216704121056021,81.53251770766259,3106,419950.0
1179,2019-07-01,Alberta,4813,mobile,29.070751322751324,5.177746031746032,50.354497354497354,189,65290.0
1180,2019-07-01,Alberta,4814,fixed,25.217572463768114,7.928871014492754,88.27971014492753,690,113050.0
1181,2019-07-01,Alberta,4814,mobile,25.70911224489796,10.276183673469387,78.01020408163265,98,28315.0
1182,2019-07-01,Alberta,4815,fixed,47.529041146555706,8.634996301433196,87.06657420249654,2163,133205.0
1183,2019-07-01,Alberta,4815,mobile,46.17837638376384,8.731261992619928,144.93357933579335,271,56230.0
1184,2019-07-01,Alberta,4816,fixed,52.98138922820656,24.62304608550805,17.470849528039977,1801,117210.0
1185,2019-07-01,Alberta,4816,mobile,103.94104060913706,14.454131979695433,43.796954314720814,197,66820.0
1186,2019-07-01,Alberta,4817,fixed,16.11268006304177,7.8603821907013405,65.30141843971631,2538,319430.0
1187,2019-07-01,Alberta,4817,mobile,55.008076923076935,8.939775147928994,48.59763313609467,169,56650.0
1188,2019-07-01,Alberta,4818,fixed,16.406896749521987,7.830569789674953,93.77820267686424,523,119965.0
1189,2019-07-01,Alberta,4818,mobile,28.07106808510638,7.125829787234041,44.89787234042553,235,67695.0
1190,2019-07-01,Alberta,4819,fixed,42.89743482688391,27.57811371350984,29.24439918533605,2946,532010.0
1191,2019-07-01,Alberta,4819,mobile,51.95671485943775,8.163943775100401,61.22088353413655,249,104025.0
1192,2019-07-01,British Columbia / Colombie-Britannique,5901,fixed,54.043104861773124,10.939458849698125,48.233873530346365,3147,297705.0
1193,2019-07-01,British Columbia / Colombie-Britannique,5901,mobile,29.527248226950352,5.349326241134752,89.1418439716312,141,43355.0
1194,2019-07-01,British Columbia / Colombie-Britannique,5903,fixed,53.85533063583814,11.479673988439307,36.26396917148362,2595,320635.0
1195,2019-07-01,British Columbia / Colombie-Britannique,5903,mobile,46.39813157894736,10.731657894736841,68.0,114,32685.0
1196,2019-07-01,British Columbia / Colombie-Britannique,5905,fixed,86.37451278928137,20.145730816077954,59.94397076735688,821,101535.0
1197,2019-07-01,British Columbia / Colombie-Britannique,5905,mobile,53.702564102564104,8.092,58.07692307692308,39,15675.0
1198,2019-07-01,British Columbia / Colombie-Britannique,5907,fixed,65.5100737425405,18.52059377664109,37.686700767263424,2346,220430.0
1199,2019-07-01,British Columbia / Colombie-Britannique,5907,mobile,33.22170652173913,5.888336956521739,61.68478260869565,92,35525.0
1200,2019-07-01,British Columbia / Colombie-Britannique,5909,fixed,94.43192289442467,25.752981613285886,25.04300118623962,3372,436025.0
1201,2019-07-01,British Columbia / Colombie-Britannique,5909,mobile,55.91674074074074,13.674444444444445,50.129629629629626,270,80065.0
1202,2019-07-01,British Columbia / Colombie-Britannique,5915,fixed,99.40255750126283,22.741059942751306,21.373631924566425,5939,737230.0
1203,2019-07-01,British Columbia / Colombie-Britannique,5915,mobile,48.21460076045628,12.537944866920153,65.83840304182509,526,204780.0
1204,2019-07-01,British Columbia / Colombie-Britannique,5917,fixed,75.12309216835375,13.122671283963772,40.06473095364944,3754,793680.0
1205,2019-07-01,British Columbia / Colombie-Britannique,5917,mobile,39.16375449101796,7.370041916167665,61.053892215568865,167,124115.0
1206,2019-07-01,British Columbia / Colombie-Britannique,5919,fixed,99.66703751465417,13.332186400937868,31.813599062133648,1706,260565.0
1207,2019-07-01,British Columbia / Colombie-Britannique,5919,mobile,47.06911111111111,7.919317460317461,32.19047619047619,63,24435.0
1208,2019-07-01,British Columbia / Colombie-Britannique,5921,fixed,94.28114895729891,14.129896226415093,21.738828202581928,2014,315710.0
1209,2019-07-01,British Columbia / Colombie-Britannique,5921,mobile,40.744461538461536,7.631025641025642,47.717948717948715,78,34830.0
1210,2019-07-01,British Columbia / Colombie-Britannique,5923,fixed,38.18932455216017,20.925884088514223,51.85563751317176,949,83550.0
1211,2019-07-01,British Columbia / Colombie-Britannique,5923,mobile,45.75691666666666,9.405916666666668,63.208333333333336,24,8275.0
1212,2019-07-01,British Columbia / Colombie-Britannique,5924,fixed,28.893051674641146,5.655793301435406,99.05741626794259,1045,80405.0
1213,2019-07-01,British Columbia / Colombie-Britannique,5924,mobile,18.543690476190474,7.387142857142857,98.0,42,9100.0
1214,2019-07-01,British Columbia / Colombie-Britannique,5926,fixed,63.15593355481728,8.87623588039867,72.18493909191584,903,153040.0
1215,2019-07-01,British Columbia / Colombie-Britannique,5926,mobile,32.09257142857143,6.238000000000001,37.38095238095238,42,16715.0
1216,2019-07-01,British Columbia / Colombie-Britannique,5927,fixed,50.932536547433905,18.428948678071542,52.38880248833593,643,63925.0
1217,2019-07-01,British Columbia / Colombie-Britannique,5927,mobile,31.536129032258064,3.9822258064516127,86.29032258064517,31,11620.0
1218,2019-07-01,British Columbia / Colombie-Britannique,5929,fixed,69.99866993865031,31.472961963190183,60.8319018404908,815,128075.0
1219,2019-07-01,British Columbia / Colombie-Britannique,5929,mobile,44.43011428571429,5.664085714285714,86.6,35,13250.0
1220,2019-07-01,British Columbia / Colombie-Britannique,5931,fixed,66.60171663778162,17.81221923743501,35.52426343154246,1154,146910.0
1221,2019-07-01,British Columbia / Colombie-Britannique,5931,mobile,39.59973333333334,8.215826666666667,99.08,75,41505.0
1222,2019-07-01,British Columbia / Colombie-Britannique,5933,fixed,52.67351938997821,24.12448017429194,113.61220043572985,2295,317720.0
1223,2019-07-01,British Columbia / Colombie-Britannique,5933,mobile,46.396994652406406,8.59539037433155,75.15508021390374,187,76000.0
1224,2019-07-01,British Columbia / Colombie-Britannique,5935,fixed,106.22512819783968,34.8096250710631,16.017623649801024,3518,516540.0
1225,2019-07-01,British Columbia / Colombie-Britannique,5935,mobile,46.86802222222222,9.010266666666666,56.3,90,69155.0
1226,2019-07-01,British Columbia / Colombie-Britannique,5937,fixed,80.53802443206173,22.145732533219032,32.41534504929275,2333,326085.0
1227,2019-07-01,British Columbia / Colombie-Britannique,5937,mobile,55.860313953488365,6.290953488372092,52.372093023255815,86,42075.0
1228,2019-07-01,British Columbia / Colombie-Britannique,5939,fixed,43.07735204081633,9.361976084183674,68.3641581632653,3136,375100.0
1229,2019-07-01,British Columbia / Colombie-Britannique,5939,mobile,56.086298913043485,8.894554347826087,102.21195652173913,184,71095.0
1230,2019-07-01,British Columbia / Colombie-Britannique,5941,fixed,73.85736242138366,15.041538522012578,123.55896226415095,1272,171470.0
1231,2019-07-01,British Columbia / Colombie-Britannique,5941,mobile,49.13259405940593,10.245980198019803,42.21782178217822,101,27340.0
1232,2019-07-01,British Columbia / Colombie-Britannique,5943,fixed,22.833695067264568,15.164825112107625,136.68161434977577,223,22505.0
1233,2019-07-01,British Columbia / Colombie-Britannique,5943,mobile,105.72,14.895555555555555,28.77777777777778,9,2260.0
1234,2019-07-01,British Columbia / Colombie-Britannique,5945,fixed,7.838317460317461,3.6898492063492063,81.76984126984127,126,15300.0
1235,2019-07-01,British Columbia / Colombie-Britannique,5945,mobile,61.60170000000001,25.9892,34.7,10,3595.0
1236,2019-07-01,British Columbia / Colombie-Britannique,5947,fixed,23.666283307810104,12.403805513016842,41.2542113323124,653,55610.0
1237,2019-07-01,British Columbia / Colombie-Britannique,5947,mobile,93.02908823529411,10.653970588235296,48.529411764705884,34,7375.0
1238,2019-07-01,British Columbia / Colombie-Britannique,5949,fixed,53.79401361161524,21.500178765880218,45.07168784029038,1102,106075.0
1239,2019-07-01,British Columbia / Colombie-Britannique,5949,mobile,62.991204081632645,10.22638775510204,69.75510204081633,49,14410.0
1240,2019-07-01,British Columbia / Colombie-Britannique,5951,fixed,26.291878676470592,8.370948529411764,145.5686274509804,816,106135.0
1241,2019-07-01,British Columbia / Colombie-Britannique,5951,mobile,67.16716666666666,11.77940860215054,42.553763440860216,186,34925.0
1242,2019-07-01,British Columbia / Colombie-Britannique,5953,fixed,52.66412141427619,23.70456704469646,38.570380253502336,1499,204710.0
1243,2019-07-01,British Columbia / Colombie-Britannique,5953,mobile,65.88877272727272,9.061560606060606,68.60606060606061,66,25840.0
1244,2019-07-01,British Columbia / Colombie-Britannique,5955,fixed,48.037007290400965,21.62836816524909,34.23207776427704,823,153600.0
1245,2019-07-01,British Columbia / Colombie-Britannique,5955,mobile,38.20668778280543,8.957723981900454,51.2579185520362,221,53650.0
1246,2019-07-01,British Columbia / Colombie-Britannique,5957,fixed,18.770500000000002,1.8585,366.5,2,190.0
1247,2019-07-01,British Columbia / Colombie-Britannique,5959,fixed,31.772579710144928,5.705753623188406,24.63768115942029,69,13110.0
1248,2019-07-01,British Columbia / Colombie-Britannique,5959,mobile,9.15625,4.067,50.5,4,1665.0
1249,2019-07-01,Manitoba,4601,fixed,8.789422602739727,1.9369171232876712,138.70616438356166,1460,229990.0
1250,2019-07-01,Manitoba,4601,mobile,32.20620283018869,7.787528301886794,61.7688679245283,212,77925.0
1251,2019-07-01,Manitoba,4602,fixed,26.419473166843783,7.63120244420829,41.57040382571732,3764,513235.0
1252,2019-07-01,Manitoba,4602,mobile,31.159189873417724,7.002194092827003,76.71308016877637,237,93095.0
1253,2019-07-01,Manitoba,4603,fixed,13.558362132352942,6.021107720588235,59.14301470588235,2720,404155.0
1254,2019-07-01,Manitoba,4603,mobile,40.023528985507255,7.260949275362319,65.23913043478261,138,64370.0
1255,2019-07-01,Manitoba,4604,fixed,10.171961864406779,1.417617231638418,71.62994350282486,708,73920.0
1256,2019-07-01,Manitoba,4604,mobile,9.851681818181818,3.393318181818181,65.36363636363636,22,6830.0
1257,2019-07-01,Manitoba,4605,fixed,14.07937519623234,2.199224489795918,72.5934065934066,637,76435.0
1258,2019-07-01,Manitoba,4605,mobile,13.92447619047619,4.3872857142857145,63.507936507936506,63,22985.0
1259,2019-07-01,Manitoba,4606,fixed,32.149695817490496,25.28208174904943,47.832699619771866,526,71755.0
1260,2019-07-01,Manitoba,4606,mobile,21.413166666666665,5.505,155.06666666666666,30,10440.0
1261,2019-07-01,Manitoba,4607,fixed,36.50508239333006,27.999587542913194,45.04217753800883,2039,218515.0
1262,2019-07-01,Manitoba,4607,mobile,42.29223636363637,8.71860909090909,67.17272727272727,110,38335.0
1263,2019-07-01,Manitoba,4608,fixed,25.5748622754491,3.0480359281437126,65.68562874251496,668,83425.0
1264,2019-07-01,Manitoba,4608,mobile,33.51966101694915,16.759677966101698,66.91525423728814,59,18885.0
1265,2019-07-01,Manitoba,4609,fixed,18.195529411764706,2.392997948016416,89.61833105335157,1462,102385.0
1266,2019-07-01,Manitoba,4609,mobile,35.42202272727272,5.95780681818182,63.77272727272727,88,25660.0
1267,2019-07-01,Manitoba,4610,fixed,23.115802985074623,9.319432089552238,41.49179104477612,1340,136855.0
1268,2019-07-01,Manitoba,4610,mobile,44.88906172839506,6.100950617283951,64.5679012345679,81,26970.0
1269,2019-07-01,Manitoba,4611,fixed,101.7179254088552,23.66544914240128,19.344635021938572,2507,551585.0
1270,2019-07-01,Manitoba,4611,mobile,68.09353424657536,9.989328767123288,55.19178082191781,73,164375.0
1271,2019-07-01,Manitoba,4612,fixed,14.197724224224226,6.784862862862863,68.59609609609609,1998,191830.0
1272,2019-07-01,Manitoba,4612,mobile,34.05598540145986,6.933175182481752,65.75182481751825,137,31530.0
1273,2019-07-01,Manitoba,4613,fixed,44.32832250203087,9.618731112916327,51.69496344435419,2462,329725.0
1274,2019-07-01,Manitoba,4613,mobile,38.552537931034486,6.924848275862068,85.22758620689655,145,57710.0
1275,2019-07-01,Manitoba,4614,fixed,16.82878318584071,6.484194690265486,111.46792035398231,904,112810.0
1276,2019-07-01,Manitoba,4614,mobile,50.67387755102042,12.497040816326528,57.36734693877551,49,21150.0
1277,2019-07-01,Manitoba,4615,fixed,19.09400970873786,4.481691747572816,63.95995145631068,824,103120.0
1278,2019-07-01,Manitoba,4615,mobile,42.69251282051281,10.922615384615384,75.42307692307692,78,24760.0
1279,2019-07-01,Manitoba,4616,fixed,15.852686116700204,5.4746901408450706,96.59758551307847,497,60630.0
1280,2019-07-01,Manitoba,4616,mobile,32.6991875,9.768374999999999,76.6875,16,7110.0
1281,2019-07-01,Manitoba,4617,fixed,15.621105480259281,4.5042327637006485,89.03830288744844,1697,101030.0
1282,2019-07-01,Manitoba,4617,mobile,41.78543548387098,7.409322580645162,60.17741935483871,62,13815.0
1283,2019-07-01,Manitoba,4618,fixed,10.275764060841881,2.393152458436505,101.73929961089495,2827,210120.0
1284,2019-07-01,Manitoba,4618,mobile,24.972532163742684,6.5700233918128665,76.74853801169591,171,51295.0
1285,2019-07-01,Manitoba,4619,fixed,9.454897233201581,1.597079051383399,189.52173913043478,506,71850.0
1286,2019-07-01,Manitoba,4619,mobile,21.066702702702703,4.76272972972973,59.472972972972975,74,15835.0
1287,2019-07-01,Manitoba,4620,fixed,14.305910025706945,1.6553161953727507,82.04627249357327,389,38255.0
1288,2019-07-01,Manitoba,4620,mobile,13.863235294117647,3.795411764705882,58.23529411764706,17,3325.0
1289,2019-07-01,Manitoba,4621,fixed,12.178585144927535,8.623001811594202,31.02536231884058,552,76735.0
1290,2019-07-01,Manitoba,4621,mobile,55.85925999999999,12.329499999999998,58.68,50,10340.0
1291,2019-07-01,Manitoba,4622,fixed,31.654954545454537,16.06733116883117,37.73376623376623,154,39260.0
1292,2019-07-01,Manitoba,4622,mobile,5.0934041095890406,10.718445205479451,126.39041095890411,146,37465.0
1293,2019-07-01,Manitoba,4623,fixed,10.67678761061947,2.766265486725664,28.8141592920354,113,16475.0
1294,2019-07-01,Manitoba,4623,mobile,141.116,19.8334,58.2,5,1575.0
1295,2019-07-01,New Brunswick / Nouveau-Brunswick,1301,fixed,109.20453540372671,58.7904347826087,38.93167701863354,805,125425.0
1296,2019-07-01,New Brunswick / Nouveau-Brunswick,1301,mobile,78.47091549295774,20.499352112676053,59.605633802816904,71,23145.0
1297,2019-07-01,New Brunswick / Nouveau-Brunswick,1302,fixed,31.615601694915256,14.424617584745762,87.33156779661017,944,131535.0
1298,2019-07-01,New Brunswick / Nouveau-Brunswick,1302,mobile,30.190238095238094,6.614880952380952,97.26190476190476,42,17500.0
1299,2019-07-01,New Brunswick / Nouveau-Brunswick,1303,fixed,122.13669329529246,59.46815263908702,34.78174037089872,701,116745.0
1300,2019-07-01,New Brunswick / Nouveau-Brunswick,1303,mobile,24.53654347826087,5.479565217391304,56.108695652173914,46,12190.0
1301,2019-07-01,New Brunswick / Nouveau-Brunswick,1304,fixed,19.10099609375,5.886013671875,97.12109375,512,80600.0
1302,2019-07-01,New Brunswick / Nouveau-Brunswick,1304,mobile,32.04684848484849,11.761818181818182,44.15151515151515,33,7485.0
1303,2019-07-01,New Brunswick / Nouveau-Brunswick,1305,fixed,72.26959170506912,33.13715668202765,72.7152073732719,1085,135300.0
1304,2019-07-01,New Brunswick / Nouveau-Brunswick,1305,mobile,40.37805633802817,8.229225352112676,73.97183098591549,71,18555.0
1305,2019-07-01,New Brunswick / Nouveau-Brunswick,1306,fixed,38.48417605633803,16.508408450704223,178.78638497652582,426,56090.0
1306,2019-07-01,New Brunswick / Nouveau-Brunswick,1306,mobile,18.552695652173913,4.0638695652173915,86.52173913043478,23,5200.0
1307,2019-07-01,New Brunswick / Nouveau-Brunswick,1307,fixed,101.5173832309043,60.12402107111501,24.29850746268657,2278,324235.0
1308,2019-07-01,New Brunswick / Nouveau-Brunswick,1307,mobile,53.5157520661157,23.328285123966943,57.63223140495868,242,63370.0
1309,2019-07-01,New Brunswick / Nouveau-Brunswick,1308,fixed,48.51047277556441,15.276861885790174,88.36254980079681,753,115005.0
1310,2019-07-01,New Brunswick / Nouveau-Brunswick,1308,mobile,36.014694444444444,13.654583333333333,82.77777777777777,36,9875.0
1311,2019-07-01,New Brunswick / Nouveau-Brunswick,1309,fixed,46.50861088709677,13.979826612903222,113.49193548387096,496,82815.0
1312,2019-07-01,New Brunswick / Nouveau-Brunswick,1309,mobile,25.573089552238805,10.579507462686568,60.59701492537314,67,15405.0
1313,2019-07-01,New Brunswick / Nouveau-Brunswick,1310,fixed,59.905758399999996,27.98840213333333,98.57813333333333,1875,313205.0
1314,2019-07-01,New Brunswick / Nouveau-Brunswick,1310,mobile,49.101329787234036,15.344952127659573,49.6063829787234,188,48740.0
1315,2019-07-01,New Brunswick / Nouveau-Brunswick,1311,fixed,60.829107302533544,17.86026825633383,69.0387481371088,671,126920.0
1316,2019-07-01,New Brunswick / Nouveau-Brunswick,1311,mobile,44.38551162790698,23.95254651162791,48.174418604651166,86,20945.0
1317,2019-07-01,New Brunswick / Nouveau-Brunswick,1312,fixed,45.11609343434344,20.882032828282824,162.75,396,51305.0
1318,2019-07-01,New Brunswick / Nouveau-Brunswick,1312,mobile,34.14872413793104,11.396781609195404,48.60919540229885,87,6605.0
1319,2019-07-01,New Brunswick / Nouveau-Brunswick,1313,fixed,94.74476962025318,41.19510126582279,135.94430379746836,395,57690.0
1320,2019-07-01,New Brunswick / Nouveau-Brunswick,1313,mobile,41.192628099173554,26.764595041322316,46.87603305785124,121,10540.0
1321,2019-07-01,New Brunswick / Nouveau-Brunswick,1314,fixed,88.6180127388535,35.88830573248408,54.48407643312102,157,34145.0
1322,2019-07-01,New Brunswick / Nouveau-Brunswick,1314,mobile,42.618102564102564,17.802256410256412,48.82051282051282,39,9100.0
1323,2019-07-01,New Brunswick / Nouveau-Brunswick,1315,fixed,101.76755772811919,49.661228119180635,74.6852886405959,1074,134825.0
1324,2019-07-01,New Brunswick / Nouveau-Brunswick,1315,mobile,51.890412429378536,15.04538983050847,58.18079096045198,177,29050.0
1325,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1001,fixed,96.04677856825256,42.228307247665626,33.84170742552246,2249,405875.0
1326,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1001,mobile,86.7186138613861,19.98617821782178,51.93069306930693,101,42245.0
1327,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1002,fixed,59.54146700507615,9.262784263959391,66.31218274111676,394,44250.0
1328,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1002,mobile,43.67688888888889,6.578,64.66666666666667,18,5380.0
1329,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1003,fixed,25.24672247706422,8.09705275229358,45.522935779816514,436,39790.0
1330,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1003,mobile,38.995916666666666,6.945333333333333,51.75,12,5250.0
1331,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1004,fixed,97.69598691588784,16.445409345794396,53.9607476635514,535,53430.0
1332,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1004,mobile,21.900652173913045,2.1813478260869563,72.34782608695652,23,7335.0
1333,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1005,fixed,55.07620135746606,47.972409502262444,73.46380090497738,442,67610.0
1334,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1005,mobile,52.51852000000001,8.4838,135.96,25,8915.0
1335,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1006,fixed,79.50182186234818,38.965429149797565,48.06072874493927,247,64775.0
1336,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1006,mobile,59.49288235294118,6.682058823529411,64.11764705882354,17,6615.0
1337,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1007,fixed,65.49631553973903,11.749591933570581,57.86832740213523,843,112980.0
1338,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1007,mobile,54.00906493506493,18.001532467532463,51.84415584415584,77,10805.0
1339,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1008,fixed,56.326430128840435,22.500531219028737,113.48364717542121,1009,110300.0
1340,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1008,mobile,68.02247777777777,24.48146666666667,60.21111111111111,90,10725.0
1341,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1009,fixed,28.753177215189876,35.8837422324511,32.912543153049484,869,66190.0
1342,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1009,mobile,9.702294117647057,3.97664705882353,75.58823529411765,17,5160.0
1343,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1010,fixed,30.270556140350884,30.05714912280701,36.02105263157895,570,68115.0
1344,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1010,mobile,83.79113114754098,18.77881967213115,56.01639344262295,61,19595.0
1345,2019-07-01,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1011,fixed,2.235985507246377,0.6272463768115942,54.768115942028984,69,5020.0
1346,2019-07-01,Northwest Territories / Territoires du Nord-Ouest,6101,fixed,11.597645161290323,5.392903225806452,35.67741935483871,62,8485.0
1347,2019-07-01,Northwest Territories / Territoires du Nord-Ouest,6101,mobile,25.067,18.599,73.0,2,590.0
1348,2019-07-01,Northwest Territories / Territoires du Nord-Ouest,6102,fixed,29.273888888888887,5.599740740740741,27.85185185185185,27,10015.0
1349,2019-07-01,Northwest Territories / Territoires du Nord-Ouest,6102,mobile,5.540890909090909,2.8529999999999998,68.50909090909092,55,7910.0
1350,2019-07-01,Northwest Territories / Territoires du Nord-Ouest,6103,fixed,9.421999999999999,0.8324,167.8,15,4505.0
1351,2019-07-01,Northwest Territories / Territoires du Nord-Ouest,6103,mobile,6.667461538461539,2.548692307692308,63.30769230769231,13,3835.0
1352,2019-07-01,Northwest Territories / Territoires du Nord-Ouest,6104,fixed,8.020750000000001,1.0395,36.9,40,8430.0
1353,2019-07-01,Northwest Territories / Territoires du Nord-Ouest,6104,mobile,23.74392857142857,8.476142857142857,54.785714285714285,14,1520.0
